yarn_id,num_fibers,fiber_type,company_name,weight_name,machine_washable,yarn_name,permalink,rating_avg,pill_rank,split_rank
9872,0,[Cashmere],ColourMart,Lace,,Cashmere 3/28NM Heavy Lace Weight,colourmart-cashmere-3-28nm-heavy-lace-weight,4.81,0.299901386,0.275645212
9875,0,[Merino],Curious Creek Fibers,Fingering,1,Wasonga,curious-creek-fibers-wasonga,4.47,0.780021966,0.892747142
9876,1,"[Acrylic, Cotton]",YarnArt,Sport,1,Jeans,yarnart-jeans,4.34,0.485220829,0.652304228
9880,1,"[Nylon, Wool]",Zwerger Garn,Sport,1,Opal Regenwald / Rainforest 6-fach / 6-ply,zwerger-garn-opal-regenwald---rainforest-6-fach---6-ply,4.37,0.63418723,0.767919399
9893,0,[Cashmere],ColourMart,Lace,,Cashmere 2/28NM Lace Weight,colourmart-cashmere-2-28nm-lace-weight,4.65,0.53537005,0.547867439
9904,0,[Cotton],DMC Creative World,Thread,1,Cébélia Cotton size 10,dmc-cebelia-cotton-size-10,4.58,0.389522986,0.652053465
9997,0,[Silk],Tess' Designer Yarns,Sport,,Raw Silk,tess-designer-yarns-raw-silk,4.05,0.610201651,0.749209222
10084,1,"[Silk, Acrylic, Cotton, Rayon]",Louisa Harding,Worsted,1,Cinnabar,louisa-harding-cinnabar,3.72,0.56239905,0.719614372
10097,1,"[Merino, Tencel]",Spinning Bunny,Light Fingering,1,Merino/Tencel Hand Dyed Yarn (WOODY),spinning-bunny-merino-tencel-hand-dyed-yarn-woody,4.02,0.441711502,0.456225006
10148,0,[Cotton],DMC Creative World,Thread,1,Petra Crochet Cotton 5,dmc-petra-crochet-cotton-5,4.32,0.363021334,0.614874945
10260,1,"[Wool, Llama]",Adriafil,Bulky,,Llama,adriafil-llama,4.12,0.46965421,0.482163124
10285,0,[Wool],Davidson,Fingering,0,Domy Heather,old-mill-yarn-domy-heather,4.46,0.666682495,0.845787713
10365,0,[Merino],Katia,DK,1,Merino 100%,katia-merino-100,4.47,0.856340099,0.823345594
10391,1,"[Nylon, Merino]",Holiday Yarns ,Fingering,1,FlockSock Sock ,holiday-yarns-flocksock-sock,4.52,0.739372797,0.724246467
10401,0,[Wool],Handpaintedyarn.com,Lace,0,Lace,handpaintedyarncom-lace,4.03,0.42477215,0.46482478
10469,1,"[Wool, Acrylic]",Fios Pingouin ,Worsted,,Sedificada,fios-pingouin-sedificada,4.15,0.574785501,0.60089038
10472,0,[Merino],Touch Yarns,Lace,,Merino 2ply,touch-yarns-merino-2ply,4.38,0.670273618,0.72939996
10473,0,[Alpaca],Naturgarn,Sport,0,Indiecita Alpaca,naturgarn-indiecita-alpaca,4.26,0.579103366,0.628612032
10505,1,"[Cotton, Acrylic]",Cabin Fever,DK,1,Cotton Tweed DK,cabin-fever-cotton-tweed-dk,4.03,0.430190399,0.760178352
10512,0,[Merino],The Woolen Rabbit,Lace,0,Whisper Merino Laceweight,the-woolen-rabbit-whisper-merino-laceweight,4.81,0.653510909,0.741284364
10545,1,"[Nylon, Wool]",G-B Wolle,Fingering,1,Match Strumpf- und Sportwolle ,g-b-wolle-match-strumpf--und-sportwolle,3.72,0.83506217,0.689674811
10560,1,"[Rayon, Cotton]",ONline,DK,0,Linie 135 Goby,online-linie-135-goby,3.53,0.127537712,0.258702632
10574,1,"[Nylon, Acrylic]",Berroco,Worsted,1,Comfort Solids & Heathers,berroco-comfort-solids--heathers,4.07,0.50058557,0.779069948
10621,1,"[Acrylic, Merino]",Wendy,DK,1,Mode DK,wendy-mode-dk,3.8,0.524866739,0.470339629
10673,1,"[Nylon, Merino]",Knit Picks,Fingering,1,Felici,knit-picks-felici,4.44,0.704756004,0.699759275
10769,0,[Cotton],Wibra,Sport,1,Nova,wibra-nova,3.56,0.441636619,0.707455497
10835,0,[Bamboo],Rosários 4,Fingering,0,Bio Bamboo Solid,rosarios-4-bio-bamboo-solid,4.13,0.360528349,0.446111805
10843,0,[Merino],Elle,Aran,,The Wool Boutique Merino Brights,elle-the-wool-boutique-merino-brights,4.03,0.692629342,0.768884098
10844,0,[Merino],Grignasco,DK,,Merino Gold DK (Solids),grignasco-merino-gold-dk-solids,4.43,0.669755966,0.76513299
10856,1,"[Nylon, Merino]",Three Irish Girls,Fingering,1,Adorn Sock,three-irish-girls-adorn-sock,4.66,0.649579264,0.678944976
10871,0,[Wool],Evilla,Fingering,0,Artyarn 8/2,evilla-artyarn-8-2,3.95,0.711403824,0.866100181
10889,0,[Merino],Baruffa,Cobweb,,Cashwool ,baruffa-cashwool,4.44,0.611266159,0.715459191
10895,1,"[Merino, Silk]",JaggerSpun,DK,,Zephyr Wool-Silk 4/8,jaggerspun-zephyr-wool-silk-4-8-2,4.6,0.829798605,0.839163589
10946,1,"[Nylon, Mohair]",Adriafil,Light Fingering,,Kid Mohair,adriafil-kid-mohair,4.12,0.469116093,0.423449745
10949,1,"[Polyester, Rayon]",Twilleys of Stamford,Light Fingering,1,Goldfingering,twilleys-of-stamford-goldfingering,3.78,0.208093207,0.320340201
11009,0,[Camel],Snow Leopard Trust,Aran,,Handspun Camel,snow-leopard-trust-handspun-camel,3.99,0.674794937,0.750915945
11028,1,"[Cotton, Merino]",Filcolana,Fingering,1,Merci,filcolana-merci,4.36,0.625802847,0.804963099
11032,0,[Merino],Zitron,Sport,1,Lifestyle,zitron-lifestyle,4.47,0.67283395,0.790349068
11045,1,"[Alpaca, Wool]",Valley Yarns,Aran,0,Berkshire,valley-yarns-berkshire,4.25,0.626280587,0.471659758
11063,1,"[Nylon, Cotton]",Kollage Yarns,Fingering,1,Luscious,kollage-yarns-luscious,3.98,0.54394473,0.877597471
11078,1,"[Nylon, Merino]",Klazien's Kreatie,Fingering,1,Arwetta,klaziens-kreatie-arwetta,4.09,0.517370408,0.666322625
11104,1,"[Merino, Alpaca]",Blue Sky Alpacas,DK,,Suri Merino,blue-sky-alpacas-suri-merino,4.64,0.79507623,0.830411948
11111,1,"[Silk, Mohair]",Shibui Knits,Lace,,Silk Cloud,shibui-knits-silk-cloud,4.7,0.59651302,0.732773994
11244,1,"[Wool, Acrylic, Nylon]",Uschi Wolle,Fingering,1,Strumpf- und Sportgarn 4ply,uschi-wolle-strumpf--und-sportgarn-4ply,3.32,0.670249684,0.747954319
11302,0,[Merino],Cherry Tree Hill Yarn,Fingering,1,Supersock Solids,cherry-tree-hill-yarn-supersock-solids,4.37,0.899118267,0.97462257
11313,0,[Wool],Green Mountain Spinnery,Worsted,0,Maine Organic,green-mountain-spinnery-maine-organic,4.55,0.712995836,0.785121204
11329,1,"[Cotton, Acrylic]",Kraemer Yarns,DK,1,Little Lehigh Pebbles,kraemer-yarns-little-lehigh-pebbles,4.01,0.24321164,0.663461834
11342,0,[Linen],Louet,Sport,1,Euroflax Sport Weight,louet-euroflax-sport-weight,4.34,0.473839733,0.718370799
11358,0,[Merino],Lisa Souza,Light Fingering,1,Sock! Merino,lisa-souza-sock-merino,4.43,0.7016003,0.812312395
11361,0,[Wool],Fleece Artist,Aran,0,Blue Face Leicester Aran,fleece-artist-blue-face-leicester-aran,4.7,0.684956229,0.746920621
11411,1,"[Alpaca, Acrylic, Wool]",Filtes King,Super Bulky,0,Van Dyck,filtes-king-van-dyck,3.8,0.568910685,0.589615874
11418,1,"[Nylon, Alpaca, Wool]",The Alpaca Yarn Co.,Fingering,1,Paca-Peds,the-alpaca-yarn-co-paca-peds,4.23,0.617422533,0.686769343
11446,0,[Cotton],Bendigo Woollen Mills,Fingering,,Cotton 4 Ply,bendigo-woollen-mills-cotton-4-ply,4.58,0.371995788,0.729469704
11456,1,"[Nylon, Wool]",Red Heart,Fingering,1,Sport Socks Solids,red-heart-sport-socks-solids,3.95,0.605663067,0.776584792
11457,1,"[Nylon, Wool]",Red Heart,Fingering,1,Sport Socks Color,red-heart-sport-socks-color,3.89,0.604504578,0.736922883
11502,1,"[Nylon, Wool]",Elle,Fingering,1,Sock Wool,elle-sock-wool,4.13,0.644852891,0.813153964
11577,0,[Merino],Filatura Di Crosa,Cobweb,,Centolavaggi,filatura-di-crosa-centolavaggi,4.4,0.558828724,0.626020493
11582,1,"[Cashmere, Silk, Merino]",Sublime Yarns,DK,,Baby Cashmere Merino Silk DK,sublime-yarns-baby-cashmere-merino-silk-dk,4.56,0.696084456,0.735755774
11644,1,"[Nylon, Wool]",Novita,Aran,1,7 Veljestä Raita,novita-7-veljesta-raita,3.62,0.595333425,0.629546203
11659,0,[Alpaca],Henry's Attic,Sport,0,Peruvian Tweed,henrys-attic-peruvian-tweed,4.47,0.643096043,0.703712161
11783,0,[Alpaca],Kraemer Yarns,Bulky,0,Alpaca Bulky,kraemer-yarns-alpaca-bulky,4.41,0.382602293,0.283616337
11807,1,"[Silk, Mohair]",Neighborhood Fiber Co.,Lace,0,Loft,neighborhood-fiber-co-loft,4.6,0.407973559,0.43663873
11840,0,[Wool],Knit Picks,Worsted,,Bare Wool of the Andes Worsted,knit-picks-bare-wool-of-the-andes-worsted,4.29,0.604548485,0.667669158
11883,1,"[Nylon, Wool]",Chameleon Colorworks,Fingering,1,Footsie,chameleon-colorworks-footsie,4.1,0.737791447,0.769960315
11885,1,"[Merino, Tencel]",Chameleon Colorworks,Light Fingering,1,Twinkle Toes,chameleon-colorworks-twinkle-toes,4.3,0.441709579,0.45621858
11901,0,[Merino],Strickwear,Lace,0,Merging Colors,strickwear-merging-colors,4.51,0.670248106,0.729361332
11918,1,"[Nylon, Acrylic]",Mary Maxim,DK,1,Baby's Best,mary-maxim-babys-best,3.94,0.533401712,0.801981915
11928,0,[Cotton],ONline,Sport,1,Linie 163 Bingo ,online-linie-163-bingo,4,0.211646543,0.557532936
11948,0,[Merino],Fleece Artist,Fingering,1,Basic Merino Socks ,fleece-artist-basic-merino-socks,4.42,0.831044186,0.950397333
12100,1,"[Nylon, Merino]",Farmhouse Yarns,Bulky,0,Lumpy Bumpy Yarn by Charlene,farmhouse-yarns-lumpy-bumpy-yarn-by-charlene,4.41,0.322072485,0.232137246
12115,0,[Wool],Grignasco,DK,1,Sport 90,grignasco-sport-90,3.75,0.787452714,0.900394435
12169,1,"[Wool, Mohair]",Ozark Handspun,Super Bulky,0,Handspun,ozark-handpsun-handspun,4.24,0.435231825,0.469351751
12176,0,[Cotton],Vinnis Colours,DK,1,Nikkim,vinnis-colours-nikkim,4.34,0.469744185,0.835326742
12184,0,[Merino],Indigo Moon,Fingering,1,Island Time fingering Wt Merino,indigo-moon-island-time-fingering-wt-merino,4.66,0.895498812,0.977792217
12201,0,[Wool],Ístex,Worsted,,Léttlopi,istex-lettlopi,4.32,0.773959005,0.830412378
12246,1,"[Linen, Cotton]",Katia,DK,1,Linen,katia-linen,4.06,0.376930819,0.744362223
12270,1,"[Nylon, Wool]",Hamburger Wollfabrik,Fingering,1,Tausend und eine Socke,hamburger-wollfabrik-tausend-und-eine-socke,3.88,0.718206627,0.775033695
12283,1,"[Silk, Wool]",Fleece Artist,DK,0,Woolie Silk 3 ply,fleece-artist-woolie-silk-3-ply,4.73,0.687471113,0.776979592
12339,0,[Wool],Hanne Falkenberg,Sport,0,No. 2 Shetland,hanne-falkenberg-no-2-shetland,4.04,0.65657433,0.810840503
12340,1,"[Nylon, Merino]",Filcolana,Fingering,1,Arwetta Classic,filcolana-arwetta-classic,4.34,0.563748726,0.607458341
12345,0,[Wool],Färgkraft ,Lace,0,SoftBlend,fargkraft-softblend,4.36,0.430323784,0.441406359
12348,1,"[Nylon, Merino]",Tausendschön,Fingering,1,Handgefärbte Sockenwolle Merino/Nylon,tausendschon-handgefarbte-sockenwolle-merino-nylon,4.56,0.698486433,0.721037004
12350,1,"[Nylon, Wool]",Drachenwolle,Fingering,0,Sockenwolle Handgefärbt,drachenwolle-sockenwolle-handgefarbt,4.54,0.559224984,0.556815476
12352,0,[Cotton],DMC Creative World,Thread,,"Coton Perle 5,  Skein",dmc-coton-perle-5-skein,4.43,0.265356071,0.406643651
12368,0,[Wool],Design.club.dk,Light Fingering,,Duo Merino,designclubdk-duo-merino,4.2,0.661802885,0.434234862
12390,0,[Wool],Bartlettyarns,Aran,,Shetlands 2-ply,bartlettyarns-shetlands-2-ply,4.3,0.8584264,0.728645582
12426,1,"[Wool, Acrylic]",Feza Yarns,Bulky,0,Cyprus Mohair,feza-yarns-cyprus-mohair,4.05,0.610812218,0.654341456
12440,0,[Merino],Ornaghi Filati ,Worsted,0,Merino Kind,ornaghi-filati-merino-kind,4.14,0.664721075,0.711319565
12599,0,[Cotton],Heirloom,DK,0,Cotton 8 ply,heirloom-cotton-8-ply,4.27,0.096178602,0.26528602
12605,1,"[Acrylic, Wool]",Adriafil,Aran,,New Zealand Print,adriafil-new-zealand-print,4,0.459399952,0.434984299
12615,0,[Merino],Wolle Rödel,Sport,1,Siena,wolle-rodel-siena,4.29,0.789398812,0.836920552
12623,1,"[Rayon, Cotton]",ONline,Fingering,1,Linie 164 Java,online-linie-164-java,4.07,0.442898653,0.755063676
12631,0,[Alpaca],A Touch of Twist,Sport,0,Peruvian Alpaca,a-touch-of-twist-peruvian-alpaca,4.58,0.615260255,0.693180256
12692,0,[Merino],Sesia,Sport,0,Mistral,sesia-mistral,4.47,0.653640183,0.753724625
12746,1,"[Nylon, Wool]",Cygnet,Fingering,1,Truly Wool Rich 4 Ply,cygnet-truly-wool-rich-4-ply,4.04,0.661331072,0.7159253
12776,0,[Wool],Elemental Affects,Fingering,,Natural Shetland Fingering,elemental-affects-natural-shetland-fingering,4.46,0.73864644,0.866589407
12789,1,"[Acrylic, Cotton]",Zitron,Worsted,0,Polo,zitron-polo,4.18,0.1076766,0.098793573
12814,1,"[Acrylic, Merino]",ONline,Aran,1,Linie 20 Cora (Solids),online-linie-20-cora-solids,4.1,0.68394481,0.637705375
12815,1,"[Nylon, Merino, Alpaca]",Classic Elite Yarns,Fingering,0,Alpaca Sox,classic-elite-yarns-alpaca-sox,4.34,0.367706617,0.349385045
12838,0,[Wool],Jojoland,Light Fingering,1,Melody Superwash,jojoland-melody-superwash,4,0.509359533,0.579956864
12841,1,"[Alpaca, Wool]",Misti Alpaca,Super Bulky,0,Super Chunky Solids,misti-international-super-chunky-solids,4.48,0.62932238,0.656730364
12893,1,"[Nylon, Wool]",Tausendschön,Sport,,Handgefärbte Sockenwolle 6-ply 80/20,tausendschon-handgefarbte-sockenwolle-6-ply-80-20,4.83,0.565534651,0.501218271
12920,1,"[Nylon, Acrylic]",Yarn Bee,Super Bulky,1,Soft Illusion,yarn-bee-soft-illusion,4.15,0.304995421,0.474129135
12933,0,[Merino],Pear Tree,Fingering,0,4 ply,pear-tree-4-ply,4.4,0.863440213,0.858580984
12957,0,[Merino],Koigu,Fingering,,Premium Merino (KPM),koigu-premium-merino-kpm,4.61,0.696509866,0.811951725
12967,0,[Merino],Touch Yarns,Fingering,,Merino 4ply Randoms,touch-yarns-merino-4ply-randoms,4.36,0.692147389,0.816111923
12973,0,[Merino],Puppy,DK,0,Princess Anny,puppy-princess-anny,4.43,0.735776382,0.785117811
12976,1,"[Nylon, Wool]",DGB,Fingering,1,Confetti Superwash,dgb-confetti-superwash,3.91,0.479940584,0.496657925
12980,1,"[Microfiber, Cotton]",GGH,Aran,1,Tara,ggh-tara,4.32,0.439658131,0.698601678
13008,0,[Wool],Texere Yarns,Aran,0,Airedale Aran,texere-yarns-airedale-aran,4.55,0.813544709,0.826298603
13030,0,[Alpaca],The Alpaca Yarn Co.,DK,,Paca-Paints,the-alpaca-yarn-co-paca-paints,4.63,0.643620782,0.70666867
13049,0,[Wool],Blackberry Ridge,Worsted,0,Traditional Colors Medium Weight,blackberry-ridge-traditional-colors-medium-weight,4.75,0.681137333,0.781230784
13084,0,[Bamboo],Be Sweet,DK,1,Bamboo,be-sweet-bamboo,4.34,0.467672609,0.859457266
13113,0,[Merino],Baruffa,Worsted,0,Merinos Otto Shadow,baruffa-merinos-otto-shadow,4.59,0.669228862,0.743287189
13164,0,[Cotton],Anchor,Aran,1,Style Magicline,anchor-style-magicline,4.25,0.479350889,0.760988303
13289,0,[Cotton],Inbalit,Fingering,1,Heela,inbalit-heela,3.83,0.465779624,0.776527607
13292,1,"[Silk, Mohair]",Alessandra Filati,Lace,0,Super Kid,alessandra-filati-super-kid,4.61,0.525686013,0.61302947
13305,0,[Cashmere],Artyarns,Lace,,Cashmere 1,artyarns-cashmere-1,4.75,0.322871175,0.25372648
13306,1,"[Wool, Merino]",Knitting Notions,Lace,0,Classic Merino Lace,knitting-notions-classic-merino-lace,4.71,0.602092606,0.696569581
13323,0,[Merino],Grignasco,Fingering,1,Flavia Baby,grignasco-flavia-baby,4.41,0.831011076,0.950281889
13329,0,[Merino],Blue Moon Fiber Arts,Lace,,Laci,blue-moon-fiber-arts-laci,4.64,0.598997865,0.639785914
13351,1,"[Linen, Merino]",Drachenwolle,Fingering,0,Sockenwolle mit Merino und Leinen,drachenwolle-sockenwolle-mit-merino-und-leinen,4.42,0.489247168,0.633376578
13446,1,"[Nylon, Acrylic, Wool]",Jarol ,DK,1,Heritage DK,jarol-ltd-heritage-dk,4.13,0.497598801,0.674189326
13449,1,"[Acrylic, Cotton]",Schachenmayr SMC,Aran,0,Punto,smc-schachenmayr-punto,4.02,0.316466888,0.376792872
13497,1,"[Cotton, Acrylic]",Yeoman Yarns,Fingering,1,Panama 4 ply,yeoman-yarns-panama-4-ply,4.13,0.44025728,0.762948707
13507,0,[Wool],Brooks Farm Yarn,Sport,,Solo,brooks-farm-yarn-solo,4.61,0.41344433,0.462291588
13562,0,[Wool],Bartlettyarns,Aran,,Rangeley 2-Ply,bartlettyarns-rangeley-2-ply,4.27,0.67692379,0.770209831
13600,1,"[Silk, Bamboo, Merino]",Hjertegarn,Sport,0,Merino Silk,hjertegarn-merino-silk,3.76,0.349301056,0.36468498
13604,0,[Merino],String Theory Hand Dyed Yarn,DK,0,Merino DK,string-theory-hand-dyed-yarn-merino-dk,4.79,0.726696747,0.825689312
13683,0,[Merino],Yarn Love,Worsted,0,Anne Shirley,yarn-love-anne-shirley,4.86,0.73294373,0.772290435
13707,1,"[Silk, Merino]",Great Adirondack Yarn Co.,Fingering,0,Sirino,great-adirondack-yarn-co-sirino,4.64,0.648070294,0.773740363
13711,0,[Wool],Alice Starmore,Aran,0,Bainin,alice-starmore-bainin,4.44,0.676867795,0.77011604
13730,0,[Wool],Christopher Sheep Farm,Aran,,Two-Ply,christopher-sheep-farm-two-ply,3.8,0.676878274,0.770131804
13734,1,"[Silk, Merino]",Yarns Northwest,Worsted,,Silk and Merino ,yarns-northwest-silk-and-merino,4.5,0.817562435,0.708353357
13738,0,[Merino],Naturally,Worsted,,Harmony 10 ply,naturally-harmony-10-ply,4.42,0.519448919,0.51605576
13749,1,"[Cotton, Bamboo]",Lincraft,Bulky,1,Bamboozle,lincraft-bamboozle,3.34,0.20186591,0.541043129
13754,0,[Alpaca],Kraemer Yarns,DK,0,Vintage Alpaca DK,kraemer-yarns-vintage-alpaca-dk,4.38,0.59896352,0.609065034
13758,0,[Angora],Orkney Angora,Fingering,,Incredible Angora 100% 4ply,orkney-angora-incredible-angora-100-4ply,4.73,0.597905994,0.712614268
13759,0,[Cotton],Aunt Lydia's,Thread,1,Fine Crochet (Size 20),aunt-lydias-fine-crochet-size-20,4.19,0.18600773,0.469355036
13764,1,"[Angora, Merino]",Kimmet Croft Fibers,Sport,,Fairy Hare,kimmet-croft-fibers-fairy-hare,4.35,0.61215356,0.655528426
13839,0,[Merino],Lane Cervinia,Worsted,1,Le Fibre Nobili Mambo,lane-cervinia-le-fibre-nobili-mambo,4.29,0.802737958,0.877394343
13842,1,"[Cotton, Wool]",Elle,DK,0,Elite,elle-elite,4.3,0.608398344,0.595594405
13857,0,[Linen],La Droguerie,DK,0,Lin,la-droguerie-lin,4.11,0.340139086,0.508982598
13882,1,"[Nylon, Wool]",MacKintosh Yarns,Light Fingering,1,Celtic Sock - Hand-Painted Superwash Sock yarn,mackintosh-yarns-celtic-sock---hand-painted-superwash-sock-yarn,4.36,0.408805342,0.404749636
13885,0,[Merino],Knit Picks,DK,1,Swish DK,knit-picks-swish-dk,4.32,0.81848716,0.860421358
13953,1,"[Alpaca, Acrylic]",Bernat,Bulky,,Alpaca ,bernat-alpaca,3.56,0.538898439,0.536129357
13956,0,[Cotton],DMC Creative World,Thread,1,Cébélia Cotton size 20,dmc-cebelia-cotton-size-20,4.47,0.364726424,0.756144649
13999,1,"[Nylon, Wool]",Kraemer Yarns,Super Bulky,,Bear Creek,kraemer-yarns-bear-creek,4.1,0.282691359,0.244310243
14026,1,"[Acrylic, Cotton]",ONline,DK,0,Linie 107 Supersoft,online-linie-107-supersoft,4.29,0.340557964,0.433656983
14112,0,[Cashmere],ColourMart,Fingering,,Cashmere 6/28NM Fingering wt ,colourmart-cashmere-6-28nm-fingering-wt,4.73,0.581050522,0.630005896
14194,1,"[Silk, Bamboo, Merino]",Yarn Love,Fingering,0,Elizabeth Bennet,yarn-love-elizabeth-bennet,4.57,0.363548717,0.368392536
14243,1,"[Wool, Nylon]",Lang Yarns,Fingering,1,Super Soxx Color,lang-yarns-super-soxx-color,4.21,0.498870703,0.539180954
14253,1,"[Nylon, Acrylic]",Sirdar,DK,1,Wash 'n' Wear Double Crepe,sirdar-wash-n-wear-double-crepe,3.75,0.30842604,0.52351197
14282,0,[Merino],ONline,Aran,1,Linie 130 Champ,online-linie-130-champ,4.29,0.644352216,0.537828269
14343,1,"[Nylon, Wool]",Vlnap a.s.,Fingering,1,Sportivo 4-fach Multiprint,vlnap-as-sportivo-4-fach-multiprint,4.19,0.675888799,0.729340076
14362,1,"[Wool, Acrylic]",Stylecraft,Aran,1,Special Aran with Wool,stylecraft-special-aran-with-wool,4.2,0.757586144,0.784624515
14421,1,"[Wool, Mohair]",Decadent Fibers,Aran,0,Cookie Dough,decadent-fibers-cookie-dough,4.33,0.71423585,0.808735561
14427,1,"[Nylon, Bamboo, Merino]",The Unique Sheep,Fingering,0,Sushi Socks,the-unique-sheep-sushi-socks,4.62,0.400129138,0.450826741
14461,1,"[Silk, Cashmere, Merino, Nylon]",Lana Grossa,Fingering,1,Meilenweit 50 Seta/Cashmere,lana-grossa-meilenweit-50-seta-cashmere,4.44,0.645207757,0.625018316
14494,1,"[Wool, Nylon, Acrylic]",Bergère de France,Fingering,1,Caline,bergere-de-france-caline,3.97,0.599171571,0.665127661
14548,1,"[Nylon, Merino]",Oasis Yarn,Fingering,1,Aussi Sock,oasis-yarn-aussi-sock,4.17,0.67961258,0.781553973
14632,0,[Wool],Filcolana,DK,0,Gotlandsk Pelsuld,filcolana-gotlandsk-pelsuld,4.26,0.505958188,0.505748665
14645,1,"[Nylon, Merino]",Hazel Knits,Fingering,1,Artisan Sock,hazel-knits-artisan-sock,4.79,0.477451734,0.449521037
14649,1,"[Silk, Merino, Alpaca]",Blue Moon Fiber Arts,Aran,0,Peru,blue-moon-fiber-arts-peru,4.68,0.603982759,0.663585947
14756,0,[Wool],Östergötlands Ullspinneri ,Sport,0,Visjögarn,ostergotlands-ullspinneri-visjogarn,4.71,0.614346974,0.716551514
14788,0,[Cotton],Bernat,Worsted,1,Handicrafter Cotton Twists,bernat-handicrafter-cotton-twists,4.02,0.367511113,0.592502544
14792,1,"[Alpaca, Wool]",Knit Picks,Bulky,,Cadena,knit-picks-cadena,4.19,0.671519703,0.72406118
14798,1,"[Mohair, Merino]",Beaverslide Dry Goods,Sport,0,Light Sport Weight,beaverslide-dry-goods-light-sport-weight,4.67,0.491062548,0.526953329
14832,0,[Alpaca],Du Store Alpakka,Aran,0,Faerytale,du-store-alpakka-faerytale,4.33,0.800535415,0.712678679
14839,1,"[Wool, Merino]",Nanne Kennedy,Worsted,,Seacolors,nanne-kennedy-seacolors,4.8,0.882023498,0.849319828
14851,1,"[Rayon, Nylon, Acrylic]",Baby Bee,DK,1,Sweet Delight Pomp,baby-bee-sweet-delight-pomp,3.88,0.412790807,0.666179499
14852,1,"[Nylon, Acrylic]",Baby Bee,DK,1,Sweet Delight Prints,baby-bee-sweet-delight-prints,4.21,0.501507542,0.761628381
14876,0,[Wool],Naturally,Aran,,Naturelle 10 Ply,naturally-naturelle-10-ply,4.13,0.740864541,0.801508569
14896,0,[Nylon],Omega,Thread,,Hilo Nylon No. 2,omega-hilo-nylon-no-2,4.32,0.45173853,0.445586348
15002,0,[Wool],Brigantia Luxury Yarn,DK,0,Double Knit,brigantia-luxury-yarn-double-knit,4.86,0.455254116,0.510744746
15053,0,[Merino],sKnitches ,Fingering,1,Syncopation Self-Striping,sknitches-syncopation-self-striping,4.62,0.811058966,0.946593364
15056,0,[Cotton],Schoeller+Stahl,Sport,1,Limone,schoellerstahl-limone,4.43,0.479252954,0.778636148
15115,1,"[Angora, Wool]",Debbie Bliss,Aran,0,Donegal Luxury Tweed Aran,debbie-bliss-donegal-luxury-tweed-aran,4.16,0.654262249,0.711718311
15117,0,[Merino],Knitted Wit,Worsted,1,Worsted Super Wash Merino,knitted-wit-worsted-super-wash-merino,4.79,0.785155652,0.886017227
15135,0,[Merino],Neighborhood Fiber Co.,Worsted,1,Studio Worsted,neighborhood-fiber-co-studio-worsted,4.74,0.778350738,0.878721047
15196,0,[Wool],New Lanark Wool & Textiles,Bulky,,Chunky 100% Wool,new-lanark-chunky-100-wool,4.54,0.441803641,0.470945579
15198,0,[Wool],Ístex,Super Bulky,,Bulky Lopi,istex-bulky-lopi,4.26,0.469805627,0.461235224
15279,0,[Merino],Debbie Bliss,Aran,1,Rialto Aran,debbie-bliss-rialto-aran,4.31,0.8211088,0.853086501
15304,1,"[Cotton, Rayon]",Colinette,DK,0,Banyan,colinette-banyan,4.23,0.12762525,0.39838523
15313,0,[Wool],Novita,Super Bulky,0,Huopanen,novita-huopanen,3.38,0.61827786,0.749948464
