yarn_id,num_fibers,animal_fiber_list,fiber_type_id_list,fiber_type_name_list,synthetic_list,vegetable_list,fiber_pct_list,fiber_id_list,company_permalink,company_name,weight_name,weight_knit_gauge,weight_ply,weight_wpi,discontinued,grams,machine_washable,yarn_name,yarn_notes,organic,permalink,rating_avg,rating_ct,rating_tot,texture,wpi,yardage,gauge_divisor,max_gauge,min_gauge,company_id,weight_id,common_price,num_stashes,num_projects,num_comments,last_updated
60474,2,"[False, False]","[2, 1]","[Nylon, Cotton]","[True, False]","[False, True]","[3, 97]","[75688, 75629]",made-in-america-yarns,Made in America Yarns,Bulky,14-15,12,7,FALSE,99,TRUE,Florafil,"<p>Note: This yarn line also comes in a <a href=""http://www.ravelry.com/yarns/library/made-in-america-yarns-florafil-super-soft-cotton-dk"">Worsted weight</a>, baby line, and <a href=""http://www.ravelry.com/yarns/library/made-in-america-yarns-florafil-with-metallic"">metallic</a>.</p>

<p>Florafil yarns are made in the USA. Florafil is a premium beautiful soft bulky multicolored or solid cotton hand-knitting yarn with the softness of roving and the strength of conventional ring-spun cotton. 97% cotton, 3% nylon.</p>

<p>We suggest that for best results you treat this as you would a hand painted yarn and alternate the skeins every few rows when using more than one skein of yarn.</p>",,made-in-america-yarns-florafil,4.44,119,528,singles plied with binder,,125,4,,14,11371,4,,459,399,8,"Page created: March 24, 2010Last updated: March 28, 2016…"
91811,1,[True],[24],[Merino],[False],[False],[100],[182683],colour-adventures,Colour Adventures,DK,22,8,11,FALSE,100,TRUE,Dia Merino DK,"<p>This yarn is very versatile, great for sweaters, shawls, socks or any clothing article.</p>

<p>Dia DK is a bouncy superwash merino, each very soft skein has 231 yards/100gr.</p>",FALSE,colour-adventures-dia-merino-dk,4.89,54,264,plied,,231,,,,11530,11,,280,290,3,"Page created: May 24, 2012Last updated: October  6, 2013…"
129113,2,"[True, True]","[9, 3]","[Silk, Wool]","[False, False]","[False, False]","[35, 65]","[245368, 245367]",cascade-yarns,Cascade Yarns,DK,22,8,11,FALSE,100,,Roslyn,<p>New for Fall 2015</p>,,cascade-yarns-roslyn,4.21,47,198,woolen spun tweed,,382,4,,22,19,11,,139,164,5,"Page created: April  2, 2015Last updated: April  3, 2015…"
63781,2,"[False, True]","[2, 24]","[Nylon, Merino]","[True, False]","[False, False]","[20, 80]","[135292, 135291]",cauldrons-path-yarns,Cauldron's Path Yarns,Fingering,28,4,14,FALSE,100,TRUE,Waxing Moon,"<p>Woo-hoo! All the lovely smooshiness of Crescent Moon with the added strength of nylon.</p>

<p>2-ply 80/20 Superwash Merino/Nylon <br />3.5oz (100gm) <br />Approximately 400 yards</p>",FALSE,alina-shea-creations-waxing-moon,4.78,36,172,Plied,,400,,,,7881,5,,185,163,1,"Page created: June 12, 2010Last updated: June 24, 2013…"
3788,1,[True],[3],[Wool],[False],[False],[100],[5796],diakeito,Diakeito,Aran,18,10,8,FALSE,40,FALSE,Diamusee,,FALSE,diakeito-diamusee,4.32,60,259,,,109,4,,16,285,1,,173,179,1,"Page created:Last updated: November 26, 2014…"
80383,2,"[False, True]","[2, 3]","[Nylon, Wool]","[True, False]","[False, False]","[25, 75]","[163255, 163254]",lana-grossa,Lana Grossa,Fingering,28,4,14,FALSE,100,TRUE,Meilenweit Hermes,,,lana-grossa-meilenweit-hermes,4.17,66,275,singles,,437,4,,28,28,5,,212,241,2,"Page created: August  8, 2011Last updated: January  6, 2015…"
60478,2,"[False, True]","[2, 24]","[Nylon, Merino]","[True, False]","[False, False]","[25, 75]","[75634, 75635]",knit-picks,Knit Picks,Fingering,28,4,14,FALSE,100,TRUE,Stroll Tonal,"<p>A super-soft, affordable, washable treat for your feet. This tonal spectrum shows of seven shades of any of your favorite colors. The variegation in Stroll Tonal is subtle enough to highlight complex stitch patterns, but still add interest as you knit through the shifting colors. This superwash Merino and nylon blend is ideal for easy care knits, such as socks, garments for children, or gifts.</p>",FALSE,knit-picks-stroll-tonal,4.44,3097,13755,Plied,,462,1,8,7,96,5,,14983,18489,46,"Page created: March 24, 2010Last updated: May  4, 2016…"
51882,3,"[True, True, False]","[14, 7, 5]","[Alpaca, Mohair, Acrylic]","[False, False, True]","[False, False, False]","[5, 25, 70]","[63352, 63351, 63350]",bergere-de-france,Bergère de France,Bulky,14-15,12,7,FALSE,50,TRUE,Cocoon,"<p>Cocoon is a knitted ribbon yarn that mixes the beautiful softness of mohair and alpaca wool with the smoothness of acrylic. When knitted, it gives your garments a lovely puffy texture and a light airy quality.</p>",,bergere-de-france-cocoon,4.04,57,230,Chainette,,77,4,17,14,587,4,,150,202,3,"Page created: August 28, 2009Last updated: February 11, 2016…"
53967,3,"[True, True, True]","[9, 13, 24]","[Silk, Cashmere, Merino]","[False, False, False]","[False, False, False]","[10, 15, 75]","[66391, 66392, 66393]",spirit-trail-fiberworks,Spirit Trail Fiberworks,Fingering,28,4,14,FALSE,110,TRUE,Sunna,"<p>Purchase Sunna at <a href=""http://www.spirit-trail.net"">Spirit Trail Fiberworks</a>, as well as the Maryland Sheep &amp; Wool Festival, New York Sheep &amp; Wool Festival, Knitter&#8217;s Review Retreat, The Yarn Co. in NYC and Knit Wit Yarn Shop in Sperryville, VA.</p>

<p>75% SW Merino, 15% Cashmere, 10% Bombyx Silk</p>

<p>Introduced in October, 2009, this yarn is spun exclusively for Spirit Trail Fiberworks. Sunna is a three-ply heavy fingering weight. It is a firmly spun, dense yarn with amazing softness and sheen.</p>

<p>One skein is enough for a multitude of projects, and it is a very versatile yarn ~ use smaller size needles (US 1-3) for socks, larger needles (US 6-7) for lace, and in between for various other projects.</p>",,spirit-trail-fiberworks-sunna,4.9,164,804,smooth,,350,,,,188,5,,844,515,5,"Page created: October 20, 2009Last updated: April  9, 2014…"
53504,2,"[False, True]","[2, 24]","[Nylon, Merino]","[True, False]","[False, False]","[25, 75]","[65778, 65779]",viola,Viola,Fingering,28,4,14,FALSE,100,TRUE,Sock,,,viola-sock,4.76,80,381,plied,,460,4,30,25,7439,5,,472,292,2,"Page created: October  8, 2009Last updated: February  3, 2016…"
53965,2,"[False, True]","[6, 24]","[Polyester, Merino]","[True, False]","[False, False]","[2, 98]","[66389, 66390]",lang-yarns,Lang Yarns,Bulky,14-15,12,7,FALSE,50,TRUE,Merino 70,"<p>98% Merino, 2% Polyester elite elastic</p>",,lang-yarns-merino-70,4.48,114,511,plied ,,75,4,,14,75,4,,295,513,2,"Page created: October 20, 2009Last updated: October 21, 2015…"
70225,3,"[False, True, True]","[2, 3, 14]","[Nylon, Wool, Alpaca]","[True, False, False]","[False, False, False]","[5, 15, 80]","[145875, 145876, 145877]",garnstudio,Garnstudio,Aran,18,10,8,FALSE,50,,DROPS Alpaca Bouclé ,"<p><strong>IT&#8217;S DROPS SUPERSALE! YOU GET 35% OFF ON DROPS ALPACA BOUCLÉ FROM 1ST-31ST OF MAY!!</strong></p>

<p><strong>You can buy this yarn from (per 50g skein):</strong> <br />2.95 EUR / 4.45 USD / 4.40 CAD / 2.10 GBP / 30.00 NOK / 34.00 SEK / 29.00 DKK / 4.00 CHF / 80.00 CZK / 660.00 ISK / 855.50 HUF / 12.50 PLN</p>

<p><strong>The prices can be even better through the DROPS Deals!</strong> <br /><a href=""http://www.garnstudio.com/pricelist.php?action=deals&amp;cid=17"">Click here to find your DROPS Deal.</a></p>

<p><strong>ABOUT THE YARN:</strong> <br />DROPS Alpaca Bouclé is a lovely soft effect yarn spun in alpaca. The yarn fibers are untreated, which means that they are only washed and not exposed to any chemical treatment prior to the dyeing. This highlights the fiber’s natural properties, while it also provides a better shape and texture quality.</p>

<p>“Bouclé” is the French word for a loop and it refers to the number of small loops of pure alpaca that give the ball its characteristic look. Spun from 2 strands, the core is a blend of wool and nylon, which helps give the yarn strength, and the combination of alpaca and bouclé provides a super soft yarn with excellent performance and a fantastic effect. Garments made in DROPS Alpaca Bouclé are light and fluffy.</p>

<p>DROPS Alpaca Bouclé contains some mixed colours, this means the wool is manufactured by carding the colours together before spinning, which gives it a mix effect.</p>

<p>Only Oeko-Tex certified dyes are used.</p>

<p><a href=""http://www.garnstudio.com/lang/us/yarn.php?id=99"">More about the yarn</a> <br /><a href=""http://www.garnstudio.com/findastore.php?lang=us"">Find your DROPS store here!</a></p>

<p><a href=""http://nordicmart.com/drops-alpaca-boucle/"">Mail-order US/CA</a></p>",,garnstudio-drops-alpaca-boucle,4.02,196,787,bouclé,5,153,4,22,17,10430,1,,708,957,6,"Page created: November 20, 2010Last updated: May  2, 2016…"
4993,2,"[True, False]","[24, 28]","[Merino, Tencel]","[False, False]","[False, True]","[50, 50]","[6716, 6717]",briar-rose-fibers,Briar Rose Fibers,Fingering,28,4,14,FALSE,218,FALSE,Sea Pearl,,FALSE,briar-rose-fibers-sea-pearl,4.67,181,846,,,800,,,,323,5,,728,624,4,"Page created: May 12, 2007Last updated: February 28, 2012…"
21392,1,[True],[24],[Merino],[False],[False],[100],[23367],fleece-artist,Fleece Artist,DK,22,8,11,FALSE,115,TRUE,Merino 3/6,"<p>Come join us on Ravelry at the <strong>handmaidens</strong> group to share your projects, new yarn announcements, knit-a-long&#8217;s and so much more. <br />Hope to see you there!</p>

<p>This yarn was released before, the specs were a little different. See below, <br />273 yards <br />125grams</p>

<p>Note: Could also be considered a sport weight.</p>

<p>Big hanks of 100% superwash Merino, it will not felt and is super soft.</p>

<p>This is the very same tightly twisted, super soft, superwash Merino yarn as Fleece Artist&#8217;s Merino 2/6 Socks, except this is a thicker 3-ply.</p>

<p>This yarn is available for a limited time only exclusively from the online shop Knitty Noddy.</p>",FALSE,fleece-artist-merino-3-6,4.8,44,211,3-ply,,262,4,,20,166,11,,229,185,5,"Page created: November 13, 2007Last updated: March 13, 2013…"
42956,1,[True],[24],[Merino],[False],[False],[100],[51409],ivy-brambles,Ivy Brambles,Worsted,20,10,9,FALSE,105,TRUE,Superwash Worsted,"<p>Ivy Brambles Superwash Merino Worsted Yarn is a deliciously soft fine merino hand dyed worsted weight yarn that is machine washable (cool) and dryable (low heat) designed for sweaters, baby garments and accessories desiring a worsted yarn. This is truly a spectacular yarn!</p>",FALSE,ivy-brambles-superwash-worsted,4.81,36,173,Plied,,230,4,20,18,4228,12,,113,187,1,"Page created: February  7, 2009Last updated: June 13, 2012…"
111611,2,"[False, True]","[5, 24]","[Acrylic, Merino]","[True, False]","[False, False]","[48, 52]","[215545, 215544]",katia,Katia,Aran,18,10,8,FALSE,100,TRUE,Merino Aran,,FALSE,katia-merino-aran,4.16,92,383,plied,,169,4,,16,30,1,,168,427,2,"Page created: October 22, 2013Last updated: April 14, 2016…"
102561,3,"[False, False, True]","[22, 2, 24]","[Bamboo, Nylon, Merino]","[False, True, False]","[True, False, False]","[25, 25, 50]","[200231, 200232, 200230]",premier-yarns,Premier Yarns,Light Fingering,32,3,,FALSE,50,TRUE,Deborah Norville Serenity Sock Weight Solids,"<p>Machine wash warm, gentle cycle. Tumble Dry.</p>

<p>Crochet gauge, E-4 (3.5mm) hook: 26 sc &amp; 36 rows = 4” (10.2cm). <br />Knit gauge in st st, US 2 (2.75mm) needles: 32 sts &amp; 42 rows = 4” (10.2cm).</p>

<p>rayon from bamboo</p>",,premier-yarns-deborah-norville-serenity-sock-weight-solids,4.09,559,2284,plied,,230,4,,32,3155,13,,2759,4018,8,"Page created: February 22, 2013Last updated: July  2, 2015…"
36815,2,"[True, False]","[3, 5]","[Wool, Acrylic]","[False, True]","[False, False]","[40, 60]","[42956, 42957]",arelan-sa,Arelan SA,Sport,24-26,5,12,FALSE,100,FALSE,Czterdziestka (Forty),"<p>40% wool, 60% acrylic.</p>

<p>Tex: 110x3</p>

<p><strong>Care Instructions:</strong> <br />Hand wash only in warm water. Do not wring, do not iron.</p>",FALSE,arelan-sa-czterdziestka-forty,3.9,20,78,Plied,,328,4,,24,5687,10,,27,141,1,"Page created: September 16, 2008Last updated: April 18, 2013…"
97172,1,[True],[24],[Merino],[False],[False],[100],[191246],miss-babs,Miss Babs,Worsted,20,10,9,FALSE,113,,Heartland,"<p>Heartland is soft and cushy, fantastic for warm sweaters and all kinds of accessories, as well as anything worn next to the skin. It is NOT superwash and is great for any of your felting projects. This yarn can also be knit at a DK gauge.</p>

<p>Content: 100% Merino wool <br />Care Instructions: Hand wash, dry flat.</p>",,miss-babs-heartland,4.81,103,495,smooth,,250,4,,20,1119,12,,499,370,10,"Page created: October  7, 2012Last updated: December  8, 2014…"
6512,1,[True],[24],[Merino],[False],[False],[100],[7949],patons-australia,Patons Australia,Fingering,28,4,14,FALSE,50,TRUE,Dreamtime 4 ply,"<p><em>Dreamtime 4ply is another firm favourite in the Paton&#8217;s core range. (Australian Country Spinners)</em></p>

<p>100% Australian Merino wool.</p>

<p>Warm hand wash or warm gentle machine wash. <br />Do not bleach. <br />Rinse well. <br />Normal spin dry. <br />Do not tumble dry. <br />Dry flat in shade. <br />Warm iron. <br />Dry cleanable.</p>

<p>Previously available in 25g balls.</p>",,patons-australia-dreamtime-4-ply,4.2,215,903,,,185,4,,28,4403,5,,654,1143,4,"Page created: June  1, 2007Last updated: March 30, 2016…"
14852,2,"[False, False]","[2, 5]","[Nylon, Acrylic]","[True, True]","[False, False]","[40, 60]","[27838, 15577]",baby-bee,Baby Bee,DK,22,8,11,FALSE,114,TRUE,Sweet Delight Prints,"<p>Contents: 60% Acrylic &amp; 40% Polyamide</p>

<p>Yarn Weight: 3 - Light</p>

<p>Recommended Knitting Needles: 4mm (USA Size: 6 - UK Size: 8)</p>

<p>Knit Gauge: 23 stitches x 29 rows = 4&#8221;</p>

<p>Recommended Crochet Hook: 4mm (USA Size: 6 - UK Size: 8)</p>

<p>Crochet Gauge: 16 single crochet x 20 rows = 4&#8221;</p>

<p>Skein Weight: 4 ounces</p>

<p>Skein Yardage: 377 Yards</p>

<p>Care Instructions:</p>

<p>Machine wash 40 C / 104 F <br />Machine dry <br />Do not iron <br />Do not bleach <br />Dry cleanable in all solvents</p>",,baby-bee-sweet-delight-prints,4.21,146,614,Plied,,377,4,,23,4516,11,,338,643,3,"Page created: July 30, 2007Last updated: December 31, 2014…"
14851,3,"[False, False, False]","[4, 2, 5]","[Rayon, Nylon, Acrylic]","[True, True, True]","[False, False, False]","[10, 36, 54]","[15575, 31124, 15576]",baby-bee,Baby Bee,DK,22,8,11,FALSE,113,TRUE,Sweet Delight Pomp,"<p>Contents: 54% Acrylic, 36% Polyamide &amp; 10% Rayon</p>

<p>Yarn Weight: 3 - Light</p>

<p>Recommended Knitting Needles: 4mm (USA Size: 6 - UK Size: 8)</p>

<p>Knit Gauge: 23 stitches x 29 rows = 4&#8221;</p>

<p>Recommended Crochet Hook: 4mm (USA Size: 6 - UK Size: 8)</p>

<p>Crochet Gauge: 16 single crochet x 20 rows = 4&#8221;</p>

<p>Skein Weight: 4 ounces</p>

<p>Skein Yardage: 340 Yardsp</p>

<p>Care Instructions:</p>

<p>Machine wash lukewarm water <br />Dry flat, do not machine dry <br />Do not iron <br />Do not bleach <br />Dry cleanable in all solvents</p>",FALSE,baby-bee-sweet-delight-pomp,3.88,177,687,plied with shiny thread,,340,4,,23,4516,11,,467,871,5,"Page created: July 30, 2007Last updated: September 25, 2012…"
45746,1,[True],[24],[Merino],[False],[False],[100],[55030],sweetgeorgia-yarns,SweetGeorgia Yarns,Aran,18,10,8,FALSE,115,TRUE,Superwash Worsted,<p>This machine-washable heavy worsted weight yarn is a workhorse and suitable for just about everything from hard-wearing sweaters to quick-knit accessories.</p>,,sweetgeorgia-yarns-superwash-worsted,4.64,540,2503,plied ,,200,1,5,4.5,164,1,,1590,2037,22,"Page created: April  2, 2009Last updated: February  6, 2016…"
80944,3,"[False, False, True]","[8, 2, 24]","[Metallic, Nylon, Merino]","[True, True, False]","[False, False, False]","[5, 25, 70]","[164205, 164204, 164203]",knit-picks,Knit Picks,Fingering,28,4,14,FALSE,50,TRUE,Stroll Glimmer,"<p>Add a touch of glamour to any project with Stroll Glimmer! Available in a fun range of colors, fine strands of shimmering Stellina are spun together with superwash merino for softness and nylon for added strength. A subtle sparkle lets you dress up everything from socks to shawls, scarves and mitts while your choice of rich, solid colors make cables, lace and textures really stand out. Stroll Glimmer is also machine washable, letting you spread glittering cheer to friends and family without the worry of special care instructions.</p>",FALSE,knit-picks-stroll-glimmer,4.39,741,3256,,,231,1,8,7,96,5,,4128,4132,9,"Page created: August 24, 2011Last updated: March  6, 2013…"
20442,1,[True],[24],[Merino],[False],[False],[100],[22083],numma-numma,numma numma,Fingering,28,4,14,FALSE,113,TRUE,toasty,"<p>100% Superwash Merino</p>

<p>Machine Wash Cold, Dry Flat</p>

<p><em>please note: there was a base yarn change for toasty. beginning 1.1.10, the vital statistics for the new base are the above. prior to that date, the base yarn was a bit thinner and the put up was 475yds/95g.</em></p>",,numma-numma-toasty,4.71,133,626,,,400,1,8,7,4048,5,,1285,422,1,"Page created: October 25, 2007Last updated: March  9, 2016…"
45742,3,"[False, True, True]","[2, 13, 24]","[Nylon, Cashmere, Merino]","[True, False, False]","[False, False, False]","[None, None, None]","[55021, 55022, 55023]",have-you-any-wool,Have You Any Wool,Fingering,28,4,14,FALSE,115,TRUE,Luxe Sock,,FALSE,have-you-any-wool-luxe-sock,4.69,55,258,smooth,,370,1,9,7,581,5,,313,159,3,"Page created: April  2, 2009Last updated: April 25, 2010…"
58945,2,"[False, False]","[21, 27]","[Other, Soy]","[False, False]","[False, True]","[50, 50]","[73407, 73408]",kollage-yarns,Kollage Yarns,Sport,24-26,5,12,FALSE,50,,Milky Whey,"<p>Milky Whey is 50% Milk - 50% Soy, and our softest yarn yet! Treat yourself to Milky Whey!</p>",,kollage-yarns-milky-whey,4.52,75,339,plied ,,137,4,,24,64,10,,334,220,5,"Page created: February 16, 2010Last updated: April  3, 2016…"
40151,1,[True],[24],[Merino],[False],[False],[100],[47648],saffron-dyeworks,Saffron Dyeworks,Light Fingering,32,3,,FALSE,100,TRUE,Enya Sock: Superwash Merino 2 Ply,"<p>This base is now available for Pre-Orders in our Permanent Collection 47 colorways to choose from. Available at <a href=""http://SaffronDyeworks.com"">Saffron Dyeworks</a></p>

<p><strong>Please note this is a Fingering Weight yarn but it is a 2 ply not a 3ply as Ravelry list it.</strong> <br />Needle range listed is for socks but don&#8217;t forget about your lace knitting on bigger needles. This yarn looks great with lace stitches.</p>",FALSE,saffron-dyeworks-enya-sock-superwash-merino-2-ply,4.79,137,656,"smooth, superwash merino 2 ply",,440,4,30,28,4680,13,,1673,826,6,"Page created: December  7, 2008Last updated: February 15, 2012…"
